"session","id","id_case","stage","role","age","ses","sex_female","faculty_player","iri_fs","iri_ec","iri_pt","iri_pd","target","judgement","decision_target","decision_other","faculty_target","faculty_other","faculty_victim","group_target","group_other","n_match","obs_group","source_row_number","role_label","target_label","N1_faculty","N2_faculty","N1_decision","N2_decision","N1_faculty_label","N2_faculty_label","faculty_player_label","decision_target_label","decision_other_label","decision_pattern","victim_N1_group","victim_N2_group","bystander_victim_group","bystander_N1_group","bystander_N2_group","N1_N2_same_faculty","N1_N2_same_faculty_binary","faculty_player_factor"
"16","222","222s5",5,1,19,1,1,2,2.14285714285714,2.57142857142857,2.57142857142857,1.57142857142857,1,-1,1,0,1,2,2,2,1,0,,4429,"victim","N1",1,2,1,0,"Humanities","Engineering","Engineering","accept","reject","target_accept_other_reject","outgroup","ingroup",,,,"different",0,"Engineering"
"16","222","222s5",5,1,19,1,1,2,2.14285714285714,2.57142857142857,2.57142857142857,1.57142857142857,2,3,0,1,2,1,2,1,2,0,,4430,"victim","N2",1,2,1,0,"Humanities","Engineering","Engineering","reject","accept","target_reject_other_accept","outgroup","ingroup",,,,"different",0,"Engineering"
"16","223","223s6",6,1,20,2,1,2,1.14285714285714,3.14285714285714,1.71428571428571,2.85714285714286,1,-5,1,1,1,2,2,2,1,0,,4451,"victim","N1",1,2,1,1,"Humanities","Engineering","Engineering","accept","accept","both_accept","outgroup","ingroup",,,,"different",0,"Engineering"
"16","223","223s6",6,1,20,2,1,2,1.14285714285714,3.14285714285714,1.71428571428571,2.85714285714286,2,-5,1,1,2,1,2,1,2,0,,4452,"victim","N2",1,2,1,1,"Humanities","Engineering","Engineering","accept","accept","both_accept","outgroup","ingroup",,,,"different",0,"Engineering"
"16","223","223s7",7,1,20,2,1,2,1.14285714285714,3.14285714285714,1.71428571428571,2.85714285714286,1,-5,1,0,0,2,2,0,1,0,,4453,"victim","N1",0,2,1,0,"Control","Engineering","Engineering","accept","reject","target_accept_other_reject","outgroup","ingroup",,,,"different",0,"Engineering"
"16","223","223s7",7,1,20,2,1,2,1.14285714285714,3.14285714285714,1.71428571428571,2.85714285714286,2,7,0,1,2,0,2,1,0,0,,4454,"victim","N2",0,2,1,0,"Control","Engineering","Engineering","reject","accept","target_reject_other_accept","outgroup","ingroup",,,,"different",0,"Engineering"
"16","223","223s8",8,1,20,2,1,2,1.14285714285714,3.14285714285714,1.71428571428571,2.85714285714286,1,-6,1,1,1,0,2,2,0,0,,4455,"victim","N1",1,0,1,1,"Humanities","Control","Engineering","accept","accept","both_accept","outgroup","outgroup",,,,"different",0,"Engineering"
"16","223","223s8",8,1,20,2,1,2,1.14285714285714,3.14285714285714,1.71428571428571,2.85714285714286,2,-6,1,1,0,1,2,0,2,0,,4456,"victim","N2",1,0,1,1,"Humanities","Control","Engineering","accept","accept","both_accept","outgroup","outgroup",,,,"different",0,"Engineering"
"16","223","223s9",9,1,20,2,1,2,1.14285714285714,3.14285714285714,1.71428571428571,2.85714285714286,1,-5,1,0,0,0,2,0,0,1,,4457,"victim","N1",0,0,1,0,"Control","Control","Engineering","accept","reject","target_accept_other_reject","outgroup","outgroup",,,,"same",1,"Engineering"
"16","223","223s9",9,1,20,2,1,2,1.14285714285714,3.14285714285714,1.71428571428571,2.85714285714286,2,-5,0,1,0,0,2,0,0,1,,4458,"victim","N2",0,0,1,0,"Control","Control","Engineering","reject","accept","target_reject_other_accept","outgroup","outgroup",,,,"same",1,"Engineering"
"16","223","223s10",10,1,20,2,1,2,1.14285714285714,3.14285714285714,1.71428571428571,2.85714285714286,1,-6,1,0,0,1,2,0,2,0,,4459,"victim","N1",0,1,1,0,"Control","Humanities","Engineering","accept","reject","target_accept_other_reject","outgroup","outgroup",,,,"different",0,"Engineering"
"16","223","223s10",10,1,20,2,1,2,1.14285714285714,3.14285714285714,1.71428571428571,2.85714285714286,2,9,0,1,1,0,2,2,0,0,,4460,"victim","N2",0,1,1,0,"Control","Humanities","Engineering","reject","accept","target_reject_other_accept","outgroup","outgroup",,,,"different",0,"Engineering"
"16","224","224s1",1,1,19,2,0,2,1.57142857142857,2.85714285714286,3.42857142857143,1.14285714285714,1,-4,1,1,1,0,2,2,0,0,,4461,"victim","N1",1,0,1,1,"Humanities","Control","Engineering","accept","accept","both_accept","outgroup","outgroup",,,,"different",0,"Engineering"
"16","224","224s1",1,1,19,2,0,2,1.57142857142857,2.85714285714286,3.42857142857143,1.14285714285714,2,-4,1,1,0,1,2,0,2,0,,4462,"victim","N2",1,0,1,1,"Humanities","Control","Engineering","accept","accept","both_accept","outgroup","outgroup",,,,"different",0,"Engineering"
"16","224","224s2",2,1,19,2,0,2,1.57142857142857,2.85714285714286,3.42857142857143,1.14285714285714,1,9,0,0,0,0,2,0,0,1,,4463,"victim","N1",0,0,0,0,"Control","Control","Engineering","reject","reject","both_reject","outgroup","outgroup",,,,"same",1,"Engineering"
"16","224","224s2",2,1,19,2,0,2,1.57142857142857,2.85714285714286,3.42857142857143,1.14285714285714,2,9,0,0,0,0,2,0,0,1,,4464,"victim","N2",0,0,0,0,"Control","Control","Engineering","reject","reject","both_reject","outgroup","outgroup",,,,"same",1,"Engineering"
"16","224","224s3",3,1,19,2,0,2,1.57142857142857,2.85714285714286,3.42857142857143,1.14285714285714,1,9,0,0,2,2,2,1,1,1,,4465,"victim","N1",2,2,0,0,"Engineering","Engineering","Engineering","reject","reject","both_reject","ingroup","ingroup",,,,"same",1,"Engineering"
"16","224","224s3",3,1,19,2,0,2,1.57142857142857,2.85714285714286,3.42857142857143,1.14285714285714,2,9,0,0,2,2,2,1,1,1,,4466,"victim","N2",2,2,0,0,"Engineering","Engineering","Engineering","reject","reject","both_reject","ingroup","ingroup",,,,"same",1,"Engineering"
"16","224","224s4",4,1,19,2,0,2,1.57142857142857,2.85714285714286,3.42857142857143,1.14285714285714,1,-7,1,0,0,0,2,0,0,1,,4467,"victim","N1",0,0,1,0,"Control","Control","Engineering","accept","reject","target_accept_other_reject","outgroup","outgroup",,,,"same",1,"Engineering"
"16","224","224s4",4,1,19,2,0,2,1.57142857142857,2.85714285714286,3.42857142857143,1.14285714285714,2,9,0,1,0,0,2,0,0,1,,4468,"victim","N2",0,0,1,0,"Control","Control","Engineering","reject","accept","target_reject_other_accept","outgroup","outgroup",,,,"same",1,"Engineering"
"16","224","224s5",5,1,19,2,0,2,1.57142857142857,2.85714285714286,3.42857142857143,1.14285714285714,1,8,1,1,0,1,2,0,2,0,,4469,"victim","N1",0,1,1,1,"Control","Humanities","Engineering","accept","accept","both_accept","outgroup","outgroup",,,,"different",0,"Engineering"
"16","224","224s5",5,1,19,2,0,2,1.57142857142857,2.85714285714286,3.42857142857143,1.14285714285714,2,-6,1,1,1,0,2,2,0,0,,4470,"victim","N2",0,1,1,1,"Control","Humanities","Engineering","accept","accept","both_accept","outgroup","outgroup",,,,"different",0,"Engineering"
"16","225","225s1",1,1,23,2,1,2,0.571428571428571,1.85714285714286,2,1,1,-4,1,0,0,1,2,0,2,0,,4481,"victim","N1",0,1,1,0,"Control","Humanities","Engineering","accept","reject","target_accept_other_reject","outgroup","outgroup",,,,"different",0,"Engineering"
"16","225","225s1",1,1,23,2,1,2,0.571428571428571,1.85714285714286,2,1,2,8,0,1,1,0,2,2,0,0,,4482,"victim","N2",0,1,1,0,"Control","Humanities","Engineering","reject","accept","target_reject_other_accept","outgroup","outgroup",,,,"different",0,"Engineering"
"16","225","225s2",2,1,23,2,1,2,0.571428571428571,1.85714285714286,2,1,1,-5,1,1,1,2,2,2,1,0,,4483,"victim","N1",1,2,1,1,"Humanities","Engineering","Engineering","accept","accept","both_accept","outgroup","ingroup",,,,"different",0,"Engineering"
"16","225","225s2",2,1,23,2,1,2,0.571428571428571,1.85714285714286,2,1,2,-5,1,1,2,1,2,1,2,0,,4484,"victim","N2",1,2,1,1,"Humanities","Engineering","Engineering","accept","accept","both_accept","outgroup","ingroup",,,,"different",0,"Engineering"
"16","225","225s3",3,1,23,2,1,2,0.571428571428571,1.85714285714286,2,1,1,-5,1,0,2,2,2,1,1,1,,4485,"victim","N1",2,2,1,0,"Engineering","Engineering","Engineering","accept","reject","target_accept_other_reject","ingroup","ingroup",,,,"same",1,"Engineering"
"16","225","225s3",3,1,23,2,1,2,0.571428571428571,1.85714285714286,2,1,2,5,0,1,2,2,2,1,1,1,,4486,"victim","N2",2,2,1,0,"Engineering","Engineering","Engineering","reject","accept","target_reject_other_accept","ingroup","ingroup",,,,"same",1,"Engineering"
"16","225","225s4",4,1,23,2,1,2,0.571428571428571,1.85714285714286,2,1,1,5,0,1,2,1,2,1,2,0,,4487,"victim","N1",2,1,0,1,"Engineering","Humanities","Engineering","reject","accept","target_reject_other_accept","ingroup","outgroup",,,,"different",0,"Engineering"
"16","225","225s4",4,1,23,2,1,2,0.571428571428571,1.85714285714286,2,1,2,-5,1,0,1,2,2,2,1,0,,4488,"victim","N2",2,1,0,1,"Engineering","Humanities","Engineering","accept","reject","target_accept_other_reject","ingroup","outgroup",,,,"different",0,"Engineering"
"16","225","225s5",5,1,23,2,1,2,0.571428571428571,1.85714285714286,2,1,1,5,0,1,2,2,2,1,1,1,,4489,"victim","N1",2,2,0,1,"Engineering","Engineering","Engineering","reject","accept","target_reject_other_accept","ingroup","ingroup",,,,"same",1,"Engineering"
"16","225","225s5",5,1,23,2,1,2,0.571428571428571,1.85714285714286,2,1,2,-5,1,0,2,2,2,1,1,1,,4490,"victim","N2",2,2,0,1,"Engineering","Engineering","Engineering","accept","reject","target_accept_other_reject","ingroup","ingroup",,,,"same",1,"Engineering"
"16","226","226s6",6,1,23,3,0,2,1.14285714285714,2.71428571428571,2.57142857142857,1,1,-9,1,0,2,2,2,1,1,1,,4511,"victim","N1",2,2,1,0,"Engineering","Engineering","Engineering","accept","reject","target_accept_other_reject","ingroup","ingroup",,,,"same",1,"Engineering"
"16","226","226s6",6,1,23,3,0,2,1.14285714285714,2.71428571428571,2.57142857142857,1,2,9,0,1,2,2,2,1,1,1,,4512,"victim","N2",2,2,1,0,"Engineering","Engineering","Engineering","reject","accept","target_reject_other_accept","ingroup","ingroup",,,,"same",1,"Engineering"
"16","226","226s7",7,1,23,3,0,2,1.14285714285714,2.71428571428571,2.57142857142857,1,1,9,0,0,2,2,2,1,1,1,,4513,"victim","N1",2,2,0,0,"Engineering","Engineering","Engineering","reject","reject","both_reject","ingroup","ingroup",,,,"same",1,"Engineering"
"16","226","226s7",7,1,23,3,0,2,1.14285714285714,2.71428571428571,2.57142857142857,1,2,9,0,0,2,2,2,1,1,1,,4514,"victim","N2",2,2,0,0,"Engineering","Engineering","Engineering","reject","reject","both_reject","ingroup","ingroup",,,,"same",1,"Engineering"
"16","226","226s8",8,1,23,3,0,2,1.14285714285714,2.71428571428571,2.57142857142857,1,1,9,0,1,0,0,2,0,0,1,,4515,"victim","N1",0,0,0,1,"Control","Control","Engineering","reject","accept","target_reject_other_accept","outgroup","outgroup",,,,"same",1,"Engineering"
"16","226","226s8",8,1,23,3,0,2,1.14285714285714,2.71428571428571,2.57142857142857,1,2,-9,1,0,0,0,2,0,0,1,,4516,"victim","N2",0,0,0,1,"Control","Control","Engineering","accept","reject","target_accept_other_reject","outgroup","outgroup",,,,"same",1,"Engineering"
"16","226","226s9",9,1,23,3,0,2,1.14285714285714,2.71428571428571,2.57142857142857,1,1,-9,1,0,1,2,2,2,1,0,,4517,"victim","N1",1,2,1,0,"Humanities","Engineering","Engineering","accept","reject","target_accept_other_reject","outgroup","ingroup",,,,"different",0,"Engineering"
"16","226","226s9",9,1,23,3,0,2,1.14285714285714,2.71428571428571,2.57142857142857,1,2,9,0,1,2,1,2,1,2,0,,4518,"victim","N2",1,2,1,0,"Humanities","Engineering","Engineering","reject","accept","target_reject_other_accept","outgroup","ingroup",,,,"different",0,"Engineering"
"16","226","226s10",10,1,23,3,0,2,1.14285714285714,2.71428571428571,2.57142857142857,1,1,0,1,1,0,1,2,0,2,0,,4519,"victim","N1",0,1,1,1,"Control","Humanities","Engineering","accept","accept","both_accept","outgroup","outgroup",,,,"different",0,"Engineering"
"16","226","226s10",10,1,23,3,0,2,1.14285714285714,2.71428571428571,2.57142857142857,1,2,0,1,1,1,0,2,2,0,0,,4520,"victim","N2",0,1,1,1,"Control","Humanities","Engineering","accept","accept","both_accept","outgroup","outgroup",,,,"different",0,"Engineering"
"16","227","227s6",6,1,22,2,1,2,1.42857142857143,3.28571428571429,2.42857142857143,2,1,-7,1,0,2,2,2,1,1,1,,4531,"victim","N1",2,2,1,0,"Engineering","Engineering","Engineering","accept","reject","target_accept_other_reject","ingroup","ingroup",,,,"same",1,"Engineering"
"16","227","227s6",6,1,22,2,1,2,1.42857142857143,3.28571428571429,2.42857142857143,2,2,7,0,1,2,2,2,1,1,1,,4532,"victim","N2",2,2,1,0,"Engineering","Engineering","Engineering","reject","accept","target_reject_other_accept","ingroup","ingroup",,,,"same",1,"Engineering"
"16","227","227s7",7,1,22,2,1,2,1.42857142857143,3.28571428571429,2.42857142857143,2,1,8,0,0,0,2,2,0,1,0,,4533,"victim","N1",0,2,0,0,"Control","Engineering","Engineering","reject","reject","both_reject","outgroup","ingroup",,,,"different",0,"Engineering"
"16","227","227s7",7,1,22,2,1,2,1.42857142857143,3.28571428571429,2.42857142857143,2,2,8,0,0,2,0,2,1,0,0,,4534,"victim","N2",0,2,0,0,"Control","Engineering","Engineering","reject","reject","both_reject","outgroup","ingroup",,,,"different",0,"Engineering"
"16","227","227s8",8,1,22,2,1,2,1.42857142857143,3.28571428571429,2.42857142857143,2,1,-7,1,0,2,0,2,1,0,0,,4535,"victim","N1",2,0,1,0,"Engineering","Control","Engineering","accept","reject","target_accept_other_reject","ingroup","outgroup",,,,"different",0,"Engineering"
"16","227","227s8",8,1,22,2,1,2,1.42857142857143,3.28571428571429,2.42857142857143,2,2,7,0,1,0,2,2,0,1,0,,4536,"victim","N2",2,0,1,0,"Engineering","Control","Engineering","reject","accept","target_reject_other_accept","ingroup","outgroup",,,,"different",0,"Engineering"
"16","227","227s9",9,1,22,2,1,2,1.42857142857143,3.28571428571429,2.42857142857143,2,1,-9,1,1,0,2,2,0,1,0,,4537,"victim","N1",0,2,1,1,"Control","Engineering","Engineering","accept","accept","both_accept","outgroup","ingroup",,,,"different",0,"Engineering"
"16","227","227s9",9,1,22,2,1,2,1.42857142857143,3.28571428571429,2.42857142857143,2,2,-9,1,1,2,0,2,1,0,0,,4538,"victim","N2",0,2,1,1,"Control","Engineering","Engineering","accept","accept","both_accept","outgroup","ingroup",,,,"different",0,"Engineering"
"16","227","227s10",10,1,22,2,1,2,1.42857142857143,3.28571428571429,2.42857142857143,2,1,8,0,1,1,2,2,2,1,0,,4539,"victim","N1",1,2,0,1,"Humanities","Engineering","Engineering","reject","accept","target_reject_other_accept","outgroup","ingroup",,,,"different",0,"Engineering"
"16","227","227s10",10,1,22,2,1,2,1.42857142857143,3.28571428571429,2.42857142857143,2,2,-9,1,0,2,1,2,1,2,0,,4540,"victim","N2",1,2,0,1,"Humanities","Engineering","Engineering","accept","reject","target_accept_other_reject","outgroup","ingroup",,,,"different",0,"Engineering"
"16","228","228s1",1,1,22,1,1,2,1.28571428571429,2.42857142857143,2.71428571428571,1.28571428571429,1,0,1,1,0,0,2,0,0,1,,4541,"victim","N1",0,0,1,1,"Control","Control","Engineering","accept","accept","both_accept","outgroup","outgroup",,,,"same",1,"Engineering"
"16","228","228s1",1,1,22,1,1,2,1.28571428571429,2.42857142857143,2.71428571428571,1.28571428571429,2,0,1,1,0,0,2,0,0,1,,4542,"victim","N2",0,0,1,1,"Control","Control","Engineering","accept","accept","both_accept","outgroup","outgroup",,,,"same",1,"Engineering"
"16","228","228s2",2,1,22,1,1,2,1.28571428571429,2.42857142857143,2.71428571428571,1.28571428571429,1,-1,1,0,0,0,2,0,0,1,,4543,"victim","N1",0,0,1,0,"Control","Control","Engineering","accept","reject","target_accept_other_reject","outgroup","outgroup",,,,"same",1,"Engineering"
"16","228","228s2",2,1,22,1,1,2,1.28571428571429,2.42857142857143,2.71428571428571,1.28571428571429,2,0,0,1,0,0,2,0,0,1,,4544,"victim","N2",0,0,1,0,"Control","Control","Engineering","reject","accept","target_reject_other_accept","outgroup","outgroup",,,,"same",1,"Engineering"
"16","228","228s3",3,1,22,1,1,2,1.28571428571429,2.42857142857143,2.71428571428571,1.28571428571429,1,0,0,0,0,0,2,0,0,1,,4545,"victim","N1",0,0,0,0,"Control","Control","Engineering","reject","reject","both_reject","outgroup","outgroup",,,,"same",1,"Engineering"
"16","228","228s3",3,1,22,1,1,2,1.28571428571429,2.42857142857143,2.71428571428571,1.28571428571429,2,0,0,0,0,0,2,0,0,1,,4546,"victim","N2",0,0,0,0,"Control","Control","Engineering","reject","reject","both_reject","outgroup","outgroup",,,,"same",1,"Engineering"
"16","228","228s4",4,1,22,1,1,2,1.28571428571429,2.42857142857143,2.71428571428571,1.28571428571429,1,1,1,0,2,1,2,1,2,0,,4547,"victim","N1",2,1,1,0,"Engineering","Humanities","Engineering","accept","reject","target_accept_other_reject","ingroup","outgroup",,,,"different",0,"Engineering"
"16","228","228s4",4,1,22,1,1,2,1.28571428571429,2.42857142857143,2.71428571428571,1.28571428571429,2,1,0,1,1,2,2,2,1,0,,4548,"victim","N2",2,1,1,0,"Engineering","Humanities","Engineering","reject","accept","target_reject_other_accept","ingroup","outgroup",,,,"different",0,"Engineering"
"16","228","228s5",5,1,22,1,1,2,1.28571428571429,2.42857142857143,2.71428571428571,1.28571428571429,1,-1,1,1,0,1,2,0,2,0,,4549,"victim","N1",0,1,1,1,"Control","Humanities","Engineering","accept","accept","both_accept","outgroup","outgroup",,,,"different",0,"Engineering"
"16","228","228s5",5,1,22,1,1,2,1.28571428571429,2.42857142857143,2.71428571428571,1.28571428571429,2,-1,1,1,1,0,2,2,0,0,,4550,"victim","N2",0,1,1,1,"Control","Humanities","Engineering","accept","accept","both_accept","outgroup","outgroup",,,,"different",0,"Engineering"
"16","229","229s1",1,1,21,3,0,1,1,2.85714285714286,2.28571428571429,1.42857142857143,1,-4,0,1,1,0,1,1,0,0,,4561,"victim","N1",1,0,0,1,"Humanities","Control","Humanities","reject","accept","target_reject_other_accept","ingroup","outgroup",,,,"different",0,"Humanities"
"16","229","229s1",1,1,21,3,0,1,1,2.85714285714286,2.28571428571429,1.42857142857143,2,4,1,0,0,1,1,0,1,0,,4562,"victim","N2",1,0,0,1,"Humanities","Control","Humanities","accept","reject","target_accept_other_reject","ingroup","outgroup",,,,"different",0,"Humanities"
"16","229","229s2",2,1,21,3,0,1,1,2.85714285714286,2.28571428571429,1.42857142857143,1,1,1,1,1,2,1,1,2,0,,4563,"victim","N1",1,2,1,1,"Humanities","Engineering","Humanities","accept","accept","both_accept","ingroup","outgroup",,,,"different",0,"Humanities"
"16","229","229s2",2,1,21,3,0,1,1,2.85714285714286,2.28571428571429,1.42857142857143,2,1,1,1,2,1,1,2,1,0,,4564,"victim","N2",1,2,1,1,"Humanities","Engineering","Humanities","accept","accept","both_accept","ingroup","outgroup",,,,"different",0,"Humanities"
"16","229","229s3",3,1,21,3,0,1,1,2.85714285714286,2.28571428571429,1.42857142857143,1,-9,0,1,1,1,1,1,1,1,,4565,"victim","N1",1,1,0,1,"Humanities","Humanities","Humanities","reject","accept","target_reject_other_accept","ingroup","ingroup",,,,"same",1,"Humanities"
"16","229","229s3",3,1,21,3,0,1,1,2.85714285714286,2.28571428571429,1.42857142857143,2,9,1,0,1,1,1,1,1,1,,4566,"victim","N2",1,1,0,1,"Humanities","Humanities","Humanities","accept","reject","target_accept_other_reject","ingroup","ingroup",,,,"same",1,"Humanities"
"16","229","229s4",4,1,21,3,0,1,1,2.85714285714286,2.28571428571429,1.42857142857143,1,9,0,0,2,0,1,2,0,0,,4567,"victim","N1",2,0,0,0,"Engineering","Control","Humanities","reject","reject","both_reject","outgroup","outgroup",,,,"different",0,"Humanities"
"16","229","229s4",4,1,21,3,0,1,1,2.85714285714286,2.28571428571429,1.42857142857143,2,9,0,0,0,2,1,0,2,0,,4568,"victim","N2",2,0,0,0,"Engineering","Control","Humanities","reject","reject","both_reject","outgroup","outgroup",,,,"different",0,"Humanities"
"16","229","229s5",5,1,21,3,0,1,1,2.85714285714286,2.28571428571429,1.42857142857143,1,-1,1,0,0,1,1,0,1,0,,4569,"victim","N1",0,1,1,0,"Control","Humanities","Humanities","accept","reject","target_accept_other_reject","outgroup","ingroup",,,,"different",0,"Humanities"
"16","229","229s5",5,1,21,3,0,1,1,2.85714285714286,2.28571428571429,1.42857142857143,2,-1,0,1,1,0,1,1,0,0,,4570,"victim","N2",0,1,1,0,"Control","Humanities","Humanities","reject","accept","target_reject_other_accept","outgroup","ingroup",,,,"different",0,"Humanities"
"16","230","230s6",6,1,18,3,1,1,0.857142857142857,1.71428571428571,1.71428571428571,1.14285714285714,1,0,0,1,0,0,1,0,0,1,,4591,"victim","N1",0,0,0,1,"Control","Control","Humanities","reject","accept","target_reject_other_accept","outgroup","outgroup",,,,"same",1,"Humanities"
